Area,Species,PFMA,CU or PFMA or aggregate,CUs caught in PFMA,Source,Year,EFS,Spawner,Returns,ExplRate,Catch,Ret0.1,Ret0.2,Ret1.1,Ret0.3,Ret1.2,Ret2.1,Ret0.4,Ret1.3,Ret2.2,Ret0.5,Ret1.4,Ret2.3,Ret0.6,Ret2.4,NRec0.1,NRec0.2,NRec1.1,NRec0.3,NRec1.2,NRec2.1,NRec0.4,NRec1.3,NRec2.2,NRec0.5,NRec1.4,NRec2.3,NRec0.6,NRec2.4,NTotRec,R/S,R/EFS,Metadata source,Esc comm,Catch comm,Age comm,Prod comm,SQ,CQ,AQ,RQ,SQ notes,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1968,577,,,,,,,,,,,,,,,,,,,,,14,,14846,,,169,,,,,,,15029,,26.05,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1969,22,,,,,,,,,,,,,,,,,,,,,0,,881,,,0,,,,,,,881,,40.05,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1970,5,,,,,,,,,,,,,,,,,,,,,0,,740,,,0,,,,,,,740,,148,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1971,306,,,,,,,,,,,,,,,,,,,,,263,,15407,,,819,,,,,,,16489,,53.89,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1972,1030,,,,,,,,,,,,,,,,,,,,,156,,28193,,,205,,,,,,,28554,,27.72,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1973,83,,,,,,,,,,,,,,,,,,,,,0,,1106,,,0,,,,,,,1106,,13.33,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1974,70,,,,,,,,,,,,,,,,,,,,,0,,536,,,0,,,,,,,536,,7.66,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1975,2181,,,,,,,,,,,,,,,,,,,,,569,,58841,,,2143,,,,,,,61553,,28.22,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1976,2373,,,,,,,,,,,,,,,,,,,,,64,,20252,,,1106,,,,,,,21422,,9.03,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1977,174,,,,,,,,,,,,,,,,,,,,,0,,7426,,,1704,,,,,,,9130,,52.47,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1978,46,,,,,,,,,,,,,,,,,,,,,160,,2230,,,0,,,,,,,2390,,51.96,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1979,8046,,,,,,,,,,,,,,,,,,,,,8,,9084,,,5145,,,,,,,14237,,1.77,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1980,4413,,,,,,,,,,,,,,,,,,,,,60,,34268,,,1702,,,,,,,36030,,8.16,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1981,1067,,,,,,,,,,,,,,,,,,,,,0,,2742,,,1205,,,,,,,3947,,3.7,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1982,656,,,,,,,,,,,,,,,,,,,,,61,,9104,,,1724,,,,,,,10889,,16.6,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1983,2596,,,,,,,,,,,,,,,,,,,,,124,,35855,,,2395,,,,,,,38374,,14.78,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1984,6291,,,,,,,,,,,,,,,,,,,,,361,,42781,,,4283,,,,,,,47425,,7.54,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1985,696,,,,,,,,,,,,,,,,,,,,,5,,23647,,,8179,,,,,,,31831,,45.73,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1986,3323,,,,,,,,,,,,,,,,,,,,,115,,33093,,,1113,,,,,,,34321,,10.33,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1987,9212,,,,,,,,,,,,,,,,,,,,,36,,65946,,,10502,,,,,,,76484,,8.3,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1988,13209,,,,,,,,,,,,,,,,,,,,,0,,43984,,,4663,,,,,,,48647,,3.68,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1989,2813,,,,,,,,,,,,,,,,,,,,,104,,13765,,,5689,,,,,,,19558,,6.95,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1990,6702,,,,,,,,,,,,,,,,,,,,,0,,14471,,,7886,,,,,,,22357,,3.34,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1991,11945,,,,,,,,,,,,,,,,,,,,,0,,10613,,,771,,,,,,,11384,,0.95,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1992,6103,,,,,,,,,,,,,,,,,,,,,9,,42702,,,7561,,,,,,,50272,,8.24,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1993,5030,,,,,,,,,,,,,,,,,,,,,52,,28621,,,13201,,,,,,,41874,,8.32,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1994,3515,,,,,,,,,,,,,,,,,,,,,0,,4865,,,8122,,,,,,,12987,,3.69,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1995,5988,,,,,,,,,,,,,,,,,,,,,0,,31391,,,5357,,,,,,,36748,,6.14,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1996,15409,,,,,,,,,,,,,,,,,,,,,0,,9409,,,3534,,,,,,,12943,,0.84,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1997,4379,,,,,,,,,,,,,,,,,,,,,17,,3670,,,2475,,,,,,,6162,,1.41,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1998,4972,,,,,,,,,,,,,,,,,,,,,25,,9255,,,3860,,,,,,,13140,,2.64,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,1999,3341,,,,,,,,,,,,,,,,,,,,,0,,30308,,,12588,,,,,,,42896,,12.84,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2000,4796,,,,,,,,,,,,,,,,,,,,,239,,56019,,,3934,,,,,,,60192,,12.55,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2001,3343,,,,,,,,,,,,,,,,,,,,,0,,9545,,,2316,,,,,,,11861,,3.55,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2002,4936,,,,,,,,,,,,,,,,,,,,,46,,66869,,,9039,,,,,,,75954,,15.39,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2003,5317,,,,,,,,,,,,,,,,,,,,,0,,10416,,,2932,,,,,,,13348,,2.51,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2004,1594,,,,,,,,,,,,,,,,,,,,,6,,6985,,,680,,,,,,,7671,,4.81,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2005,2817,,,,,,,,,,,,,,,,,,,,,0,,917,,,627,,,,,,,1544,,0.55,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,North Barriere_Early Summer,,Sue Grant July 2014,2006,8278,,,,,,,,,,,,,,,,,,,,,0,,18952,,,11764,,,,,,,30716,,3.71,Grant et al. (2011),"Esc. enumeration: peak live, cumulative dead.",,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1965,589,,,,,,,,,,,,,,,,,,,,,155,,3308,,,0,,,,,,,3463,,5.88,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,Default: Good (3.0),,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1966,15201,,,,,,,,,,,,,,,,,,,,,332,,30704,,,303,,,,,,,31339,,2.06,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1967,1983,,,,,,,,,,,,,,,,,,,,,167,,4005,,,114,,,,,,,4286,,2.16,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1968,50,,,,,,,,,,,,,,,,,,,,,0,,1046,,,0,,,,,,,1046,,20.92,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1969,491,,,,,,,,,,,,,,,,,,,,,3839,,30743,,,0,,,,,,,34582,,70.43,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1970,2139,,,,,,,,,,,,,,,,,,,,,1317,,56751,,,0,,,,,,,58068,,27.15,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1971,155,,,,,,,,,,,,,,,,,,,,,2050,,15812,,,0,,,,,,,17862,,115.24,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1972,98,,,,,,,,,,,,,,,,,,,,,2127,,13156,,,0,,,,,,,15283,,155.95,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1973,1688,,,,,,,,,,,,,,,,,,,,,10591,,80696,,,0,,,,,,,91287,,54.08,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1974,4843,,,,,,,,,,,,,,,,,,,,,1645,,40703,,,263,,,,,,,42611,,8.8,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1975,1631,,,,,,,,,,,,,,,,,,,,,810,,14691,,,235,,,,,,,15736,,9.65,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1976,753,,,,,,,,,,,,,,,,,,,,,118,,7097,,,0,,,,,,,7215,,9.58,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1977,3923,,,,,,,,,,,,,,,,,,,,,768,,38060,,,1161,,,,,,,39989,,10.19,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1978,3963,,,,,,,,,,,,,,,,,,,,,1315,,99561,,,4769,,,,,,,105645,,26.66,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1979,2023,,,,,,,,,,,,,,,,,,,,,233,,51559,,,597,,,,,,,52389,,25.9,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1980,996,,,,,,,,,,,,,,,,,,,,,675,,11292,,,184,,,,,,,12151,,12.2,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1981,2951,,,,,,,,,,,,,,,,,,,,,154,,15829,,,676,,,,,,,16659,,5.65,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1982,11734,,,,,,,,,,,,,,,,,,,,,1276,,198075,,,11246,,,,,,,210597,,17.95,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1983,4909,,,,,,,,,,,,,,,,,,,,,432,,36858,,,0,,,,,,,37290,,7.6,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1984,941,,,,,,,,,,,,,,,,,,,,,517,,24388,,,25188,,,,,,,50093,,53.23,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1985,960,,,,,,,,,,,,,,,,,,,,,1174,,23668,,,329,,,,,,,25171,,26.22,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1986,6213,,,,,,,,,,,,,,,,,,,,,255,,67751,,,3588,,,,,,,71594,,11.52,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1987,3766,,,,,,,,,,,,,,,,,,,,,292,,60858,,,1015,,,,,,,62165,,16.51,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1988,784,,,,,,,,,,,,,,,,,,,,,394,,15654,,,5040,,,,,,,21088,,26.9,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1989,5067,,,,,,,,,,,,,,,,,,,,,178,,185837,,,9777,,,,,,,195792,,38.64,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1990,8415,,,,,,,,,,,,,,,,,,,,,0,,50136,,,834,,,,,,,50970,,6.06,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1991,7292,,,,,,,,,,,,,,,,,,,,,0,,15705,,,124,,,,,,,15829,,2.17,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1992,1378,,,,,,,,,,,,,,,,,,,,,1049,,13925,,,2162,,,,,,,17136,,12.44,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1993,9829,,,,,,,,,,,,,,,,,,,,,7,,169441,,,4361,,,,,,,173809,,17.68,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1994,3890,,,,,,,,,,,,,,,,,,,,,23,,124712,,,2935,,,,,,,127670,,32.82,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1995,4319,,,,,,,,,,,,,,,,,,,,,43,,37059,,,918,,,,,,,38020,,8.8,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1996,1759,,,,,,,,,,,,,,,,,,,,,234,,83370,,,1817,,,,,,,85421,,48.56,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1997,5056,,,,,,,,,,,,,,,,,,,,,0,,40148,,,1033,,,,,,,41181,,8.14,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1998,11873,,,,,,,,,,,,,,,,,,,,,9,,17568,,,110,,,,,,,17687,,1.49,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,1999,2079,,,,,,,,,,,,,,,,,,,,,12,,8262,,,689,,,,,,,8963,,4.31,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2000,671,,,,,,,,,,,,,,,,,,,,,86,,12743,,,0,,,,,,,12829,,19.12,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,2,3,2.75,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2001,1851,,,,,,,,,,,,,,,,,,,,,25,,18585,,,0,,,,,,,18610,,10.05,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2002,8001,,,,,,,,,,,,,,,,,,,,,8,,48183,,,0,,,,,,,48191,,6.02,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2003,3179,,,,,,,,,,,,,,,,,,,,,0,,4835,,,0,,,,,,,4835,,1.52,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2004,778,,,,,,,,,,,,,,,,,,,,,0,,5627,,,61,,,,,,,5688,,7.31,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2005,8261,,,,,,,,,,,,,,,,,,,,,0,,2512,,,0,,,,,,,2512,,0.3,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Seton-Late,,Sue Grant July 2014,2006,10971,,,,,,,,,,,,,,,,,,,,,50,,171209,,,1234,,,,,,,172493,,15.72,Grant et al. (2011),Visual survey methods (peak live-cumulative dead) were used throughout the time series,,,,3,3,3,3,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1950,583072,,,,,,,,,,,,,,,,,,,,,594356,,9303676,,,12645,,,,,,,9910677,,17,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,Default: Very Good (4.0); however quality vary's on cycle line; with dominant cycle and large abundances assess with higher precision emthods,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1951,82094,,,,,,,,,,,,,,,,,,,,,7290,,519779,,,2251,,,,,,,529320,,6.45,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1952,4211,,,,,,,,,,,,,,,,,,,,,1481,,14320,,,2131,,,,,,,17932,,4.26,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1953,1623,,,,,,,,,,,,,,,,,,,,,1456,,29571,,,0,,,,,,,31027,,19.12,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1954,1067640,,,,,,,,,,,,,,,,,,,,,714720,,15095741,,,12060,,,,,,,15822521,,14.82,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1955,44634,,,,,,,,,,,,,,,,,,,,,11116,,853267,,,609,,,,,,,864992,,19.38,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1956,2103,,,,,,,,,,,,,,,,,,,,,555,,6961,,,458,,,,,,,7974,,3.79,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1957,1651,,,,,,,,,,,,,,,,,,,,,16,,2206,,,0,,,,,,,2222,,1.35,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Shuswap Complex_Late,,Sue Grant July 2014,1958,1128919,,,,,,,,,,,,,,,,,,,,,123575,,2076776,,,4097,,,,,,,2204448,,1.95,Grant et al. (2011),"Mark-recapture methods generally used for Adams River (1950-1963). For enumeration of other water bodies in esc. time series, and for details on their gap filling, see Grant et al. (2011).",,,,4,2,3,3.25,,,,,,,
