stock.id,species,run,stock,region,sub.region,broodYr,spawn,rec,large.region
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1992,1318100,876252,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1993,524700,1407872,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1994,863300,1066801,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1995,1399300,1360047,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1996,1059600,1339925,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1997,1287700,655671,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1998,1273200,821200,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,1999,615100,1567638,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2000,810700,777710,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2001,1470200,1408327,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2002,777710,601900,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2003,1408060,512371,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2004,601900,275415,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2005,512350,609179,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2006,195950,819400,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2007,565800,738631,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2008,402880,271764,GOA
,,,,,,,,,
237,Pink,NA,E Chig,Chignik,Chignik,2009,462840,558288,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1962,242000,277900,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1963,305000,497600,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1964,165000,352500,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1965,152000,131500,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1966,179300,446900,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1967,104400,907000,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1968,151300,644700,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1969,422000,554200,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1970,202000,23500,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1971,268800,62400,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1972,8600,90800,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1973,62400,149100,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1974,77400,250000,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1975,141700,734500,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1976,114200,752700,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1977,355500,929600,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1978,333400,355960,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1979,185000,682905,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1980,139500,648308,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1981,249300,200338,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1982,45900,361820,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1983,36000,148077,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1984,188000,244593,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1985,67500,226001,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1986,43800,1373782,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1987,38300,57900,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1988,232400,180110,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1989,57900,516064,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1990,44300,667700,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1991,96800,731405,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1992,38800,286241,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1993,45800,1346418,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1994,111600,321671,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1995,554700,424303,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1996,220800,493587,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1997,306300,909311,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1998,150400,236247,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,1999,137900,687537,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2000,130100,122419,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2001,263000,443889,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2002,85501,94340,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2003,117650,278452,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2004,94340,193764,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2005,257500,1265331,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2006,31800,1161942,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2007,113000,841990,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2008,99460,247716,GOA
,,,,,,,,,
238,Pink,NA,W Chig,Chignik,Chignik,2009,130100,455001,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1962,155500,194600,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1963,162000,726800,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1964,72000,178200,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1965,82000,160500,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1966,90000,324800,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1967,155300,1480800,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1968,128700,444000,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1969,218600,257100,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1970,72600,19800,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1971,45000,31500,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1972,7800,60200,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1973,31500,45300,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1974,60200,194500,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1975,45300,160000,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1976,89300,438300,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1977,115400,452700,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1978,157500,189420,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1979,181300,340312,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1980,74800,31723,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1981,116000,178378,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1982,13400,110641,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1983,64500,277665,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1984,109800,341806,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1985,235200,101039,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1986,180500,592547,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1987,65700,267400,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1988,181300,133819,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1989,267400,815375,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1990,88400,548599,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1991,343500,1097471,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1992,190400,238796,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1993,448400,1263124,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1994,153900,454175,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1995,582100,232545,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1996,395700,330090,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1997,221500,343160,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1998,222800,110633,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,1999,179700,193412,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2000,98700,63469,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2001,150200,130854,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2002,62170,134320,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2003,99500,190743,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2004,134320,83500,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2005,188600,207447,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2006,83500,482414,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2007,184000,142454,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2008,173200,26510,GOA
,,,,,,,,,
239,Pink,NA,Perryville,Chignik,Chignik,2009,116450,366263,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1962,826100,2417000,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1963,886500,3121300,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1964,902400,847700,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1965,789900,380400,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1966,627400,1391400,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1967,327300,2769000,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1968,528100,2386410,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1969,1906200,1699982,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1970,1007900,135139,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1971,488000,122248,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1972,81800,334551,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1973,85700,387852,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1974,238600,3120223,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1975,357800,3332005,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1976,1084000,6134178,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1977,2168500,6964648,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1978,1966300,3929976,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1979,2125100,6071419,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1980,1410400,5638149,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1981,1875000,2884632,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1982,1533200,9059847,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1983,639200,4553351,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1984,2526700,4252131,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1985,1229300,2447836,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1986,1185500,6336986,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1987,1304400,6758046,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1988,1636500,2752427,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1989,1179300,9799100,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1990,1018200,6632245,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1991,2268400,9722753,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1992,1781000,4844477,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1993,2232200,15767364,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1994,1700525,4181630,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1995,4404450,4849767,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1996,2668950,8421894,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1997,4021375,10265462,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1998,2856255,4033331,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,1999,3363080,4785628,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2000,1688785,3575355,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2001,2040120,6643254,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2002,2108450,11076199,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2003,3674120,9914090,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2004,5969710,3980978,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2005,4271270,6980959,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2006,1648365,9321807,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2007,1805873,5403117,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2008,2332920,857212,GOA
,,,,,,,,,
240,Pink,NA,SE-SC AKPen,AK Peninsula,AK Peninsula,2009,1669900,5757375,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1962,772700,1724700,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1963,431400,720200,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1964,534000,160500,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1965,245500,122400,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1966,92000,573000,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1967,118200,834000,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1968,295200,543030,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1969,568700,428509,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1970,291000,36558,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1971,214700,27173,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1972,29600,50450,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1973,25100,219643,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1974,45800,679186,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1975,194300,789045,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1976,372400,2224725,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1977,509300,2074953,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1978,892400,5046788,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1979,504400,817159,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1980,1231200,1670931,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1981,431800,738315,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1982,759800,5961135,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1983,212000,1384850,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1984,1824900,1204067,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1985,384500,284238,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1986,531200,3367214,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1987,236100,2202749,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1988,1203100,1192016,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1989,691600,3125159,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1990,580200,5319722,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1991,678400,3111334,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1992,1053400,4878437,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1993,757900,6762894,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1994,1371200,1275475,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1995,2001850,2091497,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1996,978600,3812512,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1997,1221900,3162652,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1998,1811810,1949170,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,1999,1652230,2152314,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2000,1104200,2281570,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2001,925016,2908340,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2002,1654350,3541126,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2003,1837100,4012782,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2004,2341700,1810183,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2005,1894364,1583116,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2006,1213885,4755345,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2007,874340,3336417,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2008,1005450,391239,GOA
,,,,,,,,,
241,Pink,NA,SW-Unimak,AK Peninsula,AK Peninsula,2009,1397100,1018590,GOA
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1962,4000,21800,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1963,4400,2900,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1964,15000,17700,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1965,900,1000,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1966,1700,26500,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1967,700,4400,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1968,26500,18945,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1969,4400,8776,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1970,11100,1232,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1971,8500,234,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1972,1200,33306,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1973,200,609,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1974,23000,37385,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1975,600,6400,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1976,37300,558182,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1977,6400,12677,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1978,90400,391929,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1979,9300,14763,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1980,94000,56785,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1981,5700,5218,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1982,51700,42869,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1983,3900,3352,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1984,33000,22785,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1985,1400,1946,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1986,12900,58655,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1987,1100,5095,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1988,28500,22330,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1989,1900,4609,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1990,22200,8919,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1991,1200,756,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1993,700,6584,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1994,94700,219767,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1995,5200,9936,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1996,216600,145655,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1997,4800,15672,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1998,129500,53769,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,1999,14500,11057,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2000,35900,15678,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2001,6900,1504,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2002,11900,96734,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2003,800,10686,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2004,85300,185930,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2005,8738,152767,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2006,128915,28441,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2007,15750,349253,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2008,11900,21750,BS
,,,,,,,,,
242,Pink,NA,NW AKPen,AK Peninsula,AK Peninsula,2009,74400,110895,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1958,4.00E+06,4.00E+05,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1960,1.00E+05,1380438,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1962,500014,2406317,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1964,908500,3779490,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1966,1442424,3866266,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1968,2161116,570414,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1970,152580,126489,BS
,,,,,,,,,
243,Pink,NA,Nushagak,Bristol Bay,Bristol Bay,1972,58536,945929,BS
,,,,,,,,,
