"","stock","species","broodyear","spawners","recruits","r2","r3","r4","r5","r6","r7","r8","r1.1","r1.2","r1.3","r2.2","r2.3","r3.2","r0.2","r0.3","r0.4","r1.4","r2.4","r3.3","r3.4","r2.1","r3.1","r4.1","r4.2","r4.3","r5.2","r5.3","r6.2","r6.3","r5.1","r6.4","r7.2","r0.1","r0.5","r1.5","stock.id"
"8037","Sustut-Sockeye","Sockeye",1962,250,235.083333794,NA,0,23.156250039,94.218750045,117.70833371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8038","Sustut-Sockeye","Sockeye",1963,200,1103.697918011,NA,0,26.718750045,788.64583371,288.333334256,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8039","Sustut-Sockeye","Sockeye",1964,200,2542.354169204,NA,0,223.64583371,1931.833334256,386.875001238,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8040","Sustut-Sockeye","Sockeye",1965,2000,3244.166669161,NA,0,547.833334256,2592.062501238,104.270833667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8041","Sustut-Sockeye","Sockeye",1966,50,1519.197918512,NA,0,735.062501238,698.614583667,85.520833607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8042","Sustut-Sockeye","Sockeye",1967,50,1500.687502942,NA,0,198.114583667,572.989583607,729.583335668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8043","Sustut-Sockeye","Sockeye",1968,500,5057.572919297,NA,0,162.489583607,4888.208335668,6.875000022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8044","Sustut-Sockeye","Sockeye",2001,1031,2604.354169547,NA,0,504.291667516,1722.458334156,377.604167875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8045","Sustut-Sockeye","Sockeye",2001,1257,3176.375003513,NA,0,615.125001036,2100.72916767,460.520834807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8046","Sustut-Sockeye","Sockeye",2002,810,3102.4687523,NA,0,488.458334156,2529.947917875,84.062500269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8047","Sustut-Sockeye","Sockeye",2002,988,3783.718752805,NA,0,595.72916767,3085.489584807,102.500000328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8048","Sustut-Sockeye","Sockeye",2003,4093,1415.562501909,NA,0,717.447917875,563.218750269,134.895833765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8049","Sustut-Sockeye","Sockeye",2003,4992,1737.468752364,NA,0,874.989584807,686.750000328,175.729167229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8050","Sustut-Sockeye","Sockeye",2004,1315,1183.937501086,NA,0,159.718750269,903.802083765,120.416667052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8051","Sustut-Sockeye","Sockeye",2004,1604,1519.010418027,NA,0,194.750000328,1177.385417229,146.87500047,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8052","Sustut-Sockeye","Sockeye",2005,963,1365.177085117,NA,0,256.302083765,806.791667052,302.0833343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8053","Sustut-Sockeye","Sockeye",2005,1175,1686.385418878,NA,0,333.885417229,984.06250047,368.437501179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8054","Sustut-Sockeye","Sockeye",2006,662,2501.187502147,NA,0,228.791667052,2023.9583343,248.437500795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8055","Sustut-Sockeye","Sockeye",2006,808,3012.281252496,NA,0,279.06250047,2468.531251179,264.687500847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8056","Sustut-Sockeye","Sockeye",2007,2024,2444.010419086,NA,0,573.9583343,1664.531250795,205.520833991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8057","Sustut-Sockeye","Sockeye",2007,2469,2724.062502828,NA,0,700.031251179,1773.406250847,250.625000802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8058","Sustut-Sockeye","Sockeye",2008,174,1971.208335177,NA,0,472.031250795,1376.989583991,122.187500391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8059","Sustut-Sockeye","Sockeye",2008,212,2355.427085537,NA,0,502.906250847,1679.187500802,173.333333888,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8060","Sustut-Sockeye","Sockeye",2009,414,1426.750001745,NA,0,390.489583991,818.656250391,217.604167363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8061","Sustut-Sockeye","Sockeye",2009,540,1902.937502206,NA,0,476.187500802,1161.333333888,265.416667516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8062","Sustut-Sockeye","Sockeye",2010,349,1925.208335173,NA,0,232.156250391,1457.947917363,235.104167419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8063","Sustut-Sockeye","Sockeye",2010,426,2394.395835655,NA,0,329.333333888,1778.291667516,286.770834251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8064","Sustut-Sockeye","Sockeye",2011,1545,2328.854169204,NA,0,413.447917363,1575.197917419,340.208334422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8065","Sustut-Sockeye","Sockeye",2011,1884,2817.427086354,NA,0,504.291667516,1921.364584251,391.770834587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8066","Sustut-Sockeye","Sockeye",2012,1229,2985.260419337,NA,0,446.697917419,2279.395834422,259.166667496,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8067","Sustut-Sockeye","Sockeye",2012,1309,3485.875003183,NA,0,544.864584251,2624.864584587,316.145834345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"8068","Togiak-Sockeye","Sockeye",1956,225000,460869,NA,NA,NA,NA,NA,NA,NA,0,113914,306119,22301,13428,102,0,3740,0,957,0,308,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8069","Togiak-Sockeye","Sockeye",1957,25000,182459,NA,NA,NA,NA,NA,NA,NA,0,48410,69528,20252,35663,1426,2336,4619,0,0,0,0,0,225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8070","Togiak-Sockeye","Sockeye",1958,72000,269814,NA,NA,NA,NA,NA,NA,NA,1295,68161,114719,58819,24560,0,491,1673,0,0,0,0,0,96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8071","Togiak-Sockeye","Sockeye",1959,209640,296077,NA,NA,NA,NA,NA,NA,NA,95,141475,91668,55503,6939,0,0,308,0,0,0,89,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8072","Togiak-Sockeye","Sockeye",1960,162810,541480,NA,NA,NA,NA,NA,NA,NA,0,191282,273523,22044,51876,0,0,2356,0,243,138,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8073","Togiak-Sockeye","Sockeye",1961,122254,340210,NA,NA,NA,NA,NA,NA,NA,58,84542,216240,15400,19162,0,915,3168,44,643,0,38,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8074","Togiak-Sockeye","Sockeye",1962,61952,170068,NA,NA,NA,NA,NA,NA,NA,0,47953,102349,4431,8107,0,0,7022,91,115,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8075","Togiak-Sockeye","Sockeye",1963,116196,152062,NA,NA,NA,NA,NA,NA,NA,0,42570,65106,18386,24061,55,0,1787,0,84,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8076","Togiak-Sockeye","Sockeye",1964,104874,174978,NA,NA,NA,NA,NA,NA,NA,96,42747,84303,40549,6069,0,106,1108,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8077","Togiak-Sockeye","Sockeye",1965,96486,405599,NA,NA,NA,NA,NA,NA,NA,86,154117,180998,31234,37109,0,169,1798,0,0,61,0,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8078","Togiak-Sockeye","Sockeye",1966,104198,641763,NA,NA,NA,NA,NA,NA,NA,0,199888,419478,4228,9384,140,1144,5546,0,1417,225,313,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8079","Togiak-Sockeye","Sockeye",1967,81330,181217,NA,NA,NA,NA,NA,NA,NA,0,18347,98966,16264,40259,0,735,5610,61,915,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8080","Togiak-Sockeye","Sockeye",1968,49918,262624,NA,NA,NA,NA,NA,NA,NA,0,49069,189940,6071,12892,0,325,1198,134,2995,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8081","Togiak-Sockeye","Sockeye",1969,116666,216333,NA,NA,NA,NA,NA,NA,NA,0,27974,141807,25045,12500,0,174,5427,0,3218,188,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8082","Togiak-Sockeye","Sockeye",1970,202896,408284,NA,NA,NA,NA,NA,NA,NA,0,53906,226059,55277,70405,136,53,1227,0,716,339,166,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8083","Togiak-Sockeye","Sockeye",1971,200242,558181,NA,NA,NA,NA,NA,NA,NA,0,106131,316634,62028,67616,0,185,4283,0,1304,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8084","Togiak-Sockeye","Sockeye",1972,78570,303605,NA,NA,NA,NA,NA,NA,NA,392,93022,150134,21156,33651,0,398,2076,278,2498,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8085","Togiak-Sockeye","Sockeye",1973,106930,653500,NA,NA,NA,NA,NA,NA,NA,0,151026,441650,18417,31479,0,628,9568,0,732,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8086","Togiak-Sockeye","Sockeye",1974,103592,703838,NA,NA,NA,NA,NA,NA,NA,0,271491,307426,73071,45279,0,436,2385,203,2693,651,203,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8087","Togiak-Sockeye","Sockeye",1975,180562,1199909,NA,NA,NA,NA,NA,NA,NA,0,195448,848471,86678,59364,0,709,7086,0,2153,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8088","Togiak-Sockeye","Sockeye",1976,189390,1068657,NA,NA,NA,NA,NA,NA,NA,0,188543,558049,141951,174715,0,118,1468,101,3712,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8089","Togiak-Sockeye","Sockeye",1977,162534,883990,NA,NA,NA,NA,NA,NA,NA,0,231526,616719,13954,13571,0,0,4638,0,3582,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8090","Togiak-Sockeye","Sockeye",1978,306176,681617,NA,NA,NA,NA,NA,NA,NA,0,149178,429637,65010,25007,0,0,11841,233,711,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8091","Togiak-Sockeye","Sockeye",1979,198238,582868,NA,NA,NA,NA,NA,NA,NA,230,269778,292511,11808,4627,0,1289,907,0,1681,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8092","Togiak-Sockeye","Sockeye",1980,526750,305047,NA,NA,NA,NA,NA,NA,NA,0,44602,224428,10397,19366,0,0,4755,1176,323,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8093","Togiak-Sockeye","Sockeye",1981,307130,344617,NA,NA,NA,NA,NA,NA,NA,0,53352,245248,14991,16366,0,2290,11487,74,571,238,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8094","Togiak-Sockeye","Sockeye",1982,288674,425197,NA,NA,NA,NA,NA,NA,NA,198,109251,254521,14091,25531,0,0,15902,0,5345,358,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8095","Togiak-Sockeye","Sockeye",1983,212640,1245992,NA,NA,NA,NA,NA,NA,NA,215,284993,923783,8526,20952,0,747,2695,2223,1858,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8096","Togiak-Sockeye","Sockeye",1984,150978,167004,NA,NA,NA,NA,NA,NA,NA,0,21414,109255,4130,16598,0,0,14259,154,1045,149,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8097","Togiak-Sockeye","Sockeye",1985,153482,350671,NA,NA,NA,NA,NA,NA,NA,0,35244,194360,35480,76815,0,222,6667,226,801,739,0,0,117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8098","Togiak-Sockeye","Sockeye",1986,203384,760090,NA,NA,NA,NA,NA,NA,NA,0,77439,445395,83230,121187,0,160,18328,698,13653,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8099","Togiak-Sockeye","Sockeye",1987,278276,892200,NA,NA,NA,NA,NA,NA,NA,0,190194,574638,30675,80841,0,246,7028,757,7258,416,147,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8100","Togiak-Sockeye","Sockeye",1988,309012,616260,NA,NA,NA,NA,NA,NA,NA,0,111428,403072,33621,53472,0,644,8532,2826,2665,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8101","Togiak-Sockeye","Sockeye",1989,104240,548303,NA,NA,NA,NA,NA,NA,NA,250,132224,328310,7244,41176,0,399,36452,889,1167,192,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8102","Togiak-Sockeye","Sockeye",1990,166297,704724,NA,NA,NA,NA,NA,NA,NA,0,101370,460094,75004,36743,0,1100,23450,1376,5217,370,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8103","Togiak-Sockeye","Sockeye",1991,254088,690188,NA,NA,NA,NA,NA,NA,NA,3207,188601,428921,27931,28942,0,870,2681,889,8146,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8104","Togiak-Sockeye","Sockeye",1992,209516,275227,NA,NA,NA,NA,NA,NA,NA,0,50305,124078,32862,30213,0,1193,34883,596,1097,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8105","Togiak-Sockeye","Sockeye",1993,188610,322621,NA,NA,NA,NA,NA,NA,NA,349,63955,228924,5806,15205,0,469,3965,0,3948,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8106","Togiak-Sockeye","Sockeye",1994,174172,254406,NA,NA,NA,NA,NA,NA,NA,239,43282,167056,31074,7578,0,1087,3173,0,917,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8107","Togiak-Sockeye","Sockeye",1995,211226,1440819,NA,NA,NA,NA,NA,NA,NA,646,341277,1010256,11282,65753,0,0,5649,717,5198,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8108","Togiak-Sockeye","Sockeye",1996,187174,1118048,NA,NA,NA,NA,NA,NA,NA,258,87332,986642,3850,21297,787,767,8761,326,7626,0,402,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8109","Togiak-Sockeye","Sockeye",1997,152223,462339,NA,NA,NA,NA,NA,NA,NA,0,42835,305122,15996,87351,0,0,4536,0,4930,1569,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8110","Togiak-Sockeye","Sockeye",1998,175476,809749,NA,NA,NA,NA,NA,NA,NA,0,53994,633322,23671,91390,0,0,1427,341,5289,315,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8111","Togiak-Sockeye","Sockeye",1999,196136,517983,NA,NA,NA,NA,NA,NA,NA,0,136543,289772,28896,50325,0,0,11006,0,1273,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,168,21
"8112","Togiak-Sockeye","Sockeye",2000,352245,706646,NA,NA,NA,NA,NA,NA,NA,0,87218,318175,140738,151831,301,0,3543,0,4659,181,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8113","Togiak-Sockeye","Sockeye",2001,303346,637173,NA,NA,NA,NA,NA,NA,NA,0,63453,410426,89645,62115,0,0,6695,130,4558,151,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8114","Togiak-Sockeye","Sockeye",2002,178577,1027566,NA,NA,NA,NA,NA,NA,NA,171,241299,727475,25451,18669,0,183,7127,0,7191,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8115","Togiak-Sockeye","Sockeye",2003,232302,998354,NA,NA,NA,NA,NA,NA,NA,450,244748,723578,8110,13360,0,0,2444,453,5211,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8116","Togiak-Sockeye","Sockeye",2004,135637,681185,NA,NA,NA,NA,NA,NA,NA,0,106296,483311,47324,39634,0,0,3572,0,1048,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8117","Togiak-Sockeye","Sockeye",2005,155778,777908,NA,NA,NA,NA,NA,NA,NA,520,302375,372119,65399,31874,0,0,3960,0,1661,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8118","Togiak-Sockeye","Sockeye",2006,312126,836553,NA,NA,NA,NA,NA,NA,NA,568,160705,615524,44996,11470,0,0,888,0,2402,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8119","Togiak-Sockeye","Sockeye",2007,269646,887883,NA,NA,NA,NA,NA,NA,NA,1211,163735,654989,38261,27737,0,0,767,0,1183,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8120","Togiak-Sockeye","Sockeye",2008,205680,609588,NA,NA,NA,NA,NA,NA,NA,0,125488,469887,3072,8282,0,0,0,0,2859,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8121","Togiak-Sockeye","Sockeye",2009,313946,490026,NA,NA,NA,NA,NA,NA,NA,328,88287,364308,25841,8630,0,0,2060,0,572,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8122","Togiak-Sockeye","Sockeye",2010,188298,483172,NA,NA,NA,NA,NA,NA,NA,0,130232,338788,9047,2908,0,537,288,0,1372,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21
"8123","Togiak-Sockeye","Sockeye",2011,190970,733241,NA,NA,NA,NA,NA,NA,NA,1478,166292,538658,16663,3587,0,0,2202,0,4361,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,21
"8124","Ugashik-Sockeye","Sockeye",1963,388254,132741.121594047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8125","Ugashik-Sockeye","Sockeye",1964,472770,274732.514051801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8126","Ugashik-Sockeye","Sockeye",1965,996612,392954.453974477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8127","Ugashik-Sockeye","Sockeye",1966,704436,2388187.34896018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8128","Ugashik-Sockeye","Sockeye",1967,238830,230350.875927913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8129","Ugashik-Sockeye","Sockeye",1968,70896,45087.7900879899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8130","Ugashik-Sockeye","Sockeye",1969,160380,89242.7894271623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8131","Ugashik-Sockeye","Sockeye",1970,735024,355709.058650318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8132","Ugashik-Sockeye","Sockeye",1971,529752,935802.305221529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8133","Ugashik-Sockeye","Sockeye",1972,79428,276169.906112308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8134","Ugashik-Sockeye","Sockeye",1973,38988,102308.230749062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8135","Ugashik-Sockeye","Sockeye",1974,61854,757906.58046989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8136","Ugashik-Sockeye","Sockeye",1975,429336,4125833.63273711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8137","Ugashik-Sockeye","Sockeye",1976,356308,5801028.78390357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"8138","Ugashik-Sockeye","Sockeye",1977,201520,2853150.98810227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
