"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r5.1","r5.2","r5.3","r6","r6.2","r6.3","r6.4","r7","r7.2","r8","stock.id","logRS"
"3640","S Sound Summer-Chum","Chum",2004,120782,42582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13632,NA,NA,NA,NA,25825,NA,NA,NA,NA,3126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-1.04255563900471
"3641","S Sound Summer-Chum","Chum",2005,24701,29100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4083,NA,NA,NA,NA,18758,NA,NA,NA,NA,6260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.163894445533085
"3642","S Sound Summer-Chum","Chum",2006,63345,41794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,NA,NA,NA,NA,35824,NA,NA,NA,NA,2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.41584318849611
"3643","S Sound Summer-Chum","Chum",2007,52669,44996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7001,NA,NA,NA,NA,31147,NA,NA,NA,NA,6848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.157453450244362
"3644","S Sound Summer-Chum","Chum",2008,20872,30153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5821,NA,NA,NA,NA,20153,NA,NA,NA,NA,4180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.367875872876285
"3645","S Sound Summer-Chum","Chum",2009,21659,46599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11935,NA,NA,NA,NA,32521,NA,NA,NA,NA,2142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.766158009218521
"3646","S Sound Summer-Chum","Chum",2010,43739,28681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631,NA,NA,NA,NA,21485,NA,NA,NA,NA,5565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.422005269991683
"3647","S Sound Summer-Chum","Chum",2011,38515,14928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690,NA,NA,NA,NA,11784,NA,NA,NA,NA,1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.947809131699941
"3648","S Sound Summer-Chum","Chum",2012,24521,28601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15221,NA,NA,NA,NA,11828,NA,NA,NA,NA,1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.153911788978846
"3649","S Sound Summer-Chum","Chum",2013,35441,37381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6011,NA,NA,NA,NA,30844,NA,NA,NA,NA,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.0532932119004389
"3650","S Sound Summer-Chum","Chum",2014,20593,20139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6402,NA,NA,NA,NA,13654,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.0222929785984868
"3651","S Sound Summer-Chum","Chum",2015,32521,21360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11816,NA,NA,NA,NA,8021,NA,NA,NA,NA,1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,-0.420366020422338
"3652","S Sound Summer-Chum","Chum",2016,19068,23326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104,NA,NA,NA,NA,13605,NA,NA,NA,NA,1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.201557080926279
"3653","S Sound Fall-Chum","Chum",1968,46975,327937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77278,NA,NA,NA,NA,239838,NA,NA,NA,NA,10821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.94320597146547
"3654","S Sound Fall-Chum","Chum",1969,35602,151089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35500,NA,NA,NA,NA,109917,NA,NA,NA,NA,5671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.44546725110289
"3655","S Sound Fall-Chum","Chum",1970,41655,177181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69102,NA,NA,NA,NA,107058,NA,NA,NA,NA,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.44775039951896
"3656","S Sound Fall-Chum","Chum",1971,43698,101659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59114,NA,NA,NA,NA,42049,NA,NA,NA,NA,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.844321740795939
"3657","S Sound Fall-Chum","Chum",1972,65211,101964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,NA,NA,NA,NA,83024,NA,NA,NA,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.446991643450567
"3658","S Sound Fall-Chum","Chum",1973,55301,293525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164313,NA,NA,NA,NA,127418,NA,NA,NA,NA,1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.66917182296885
"3659","S Sound Fall-Chum","Chum",1974,99537,296197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86024,NA,NA,NA,NA,208567,NA,NA,NA,NA,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.09049533915222
"3660","S Sound Fall-Chum","Chum",1975,31104,100748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88447,NA,NA,NA,NA,11438,NA,NA,NA,NA,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.1752859212351
"3661","S Sound Fall-Chum","Chum",1976,53313,62192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13607,NA,NA,NA,NA,47504,NA,NA,NA,NA,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.154046170238408
"3662","S Sound Fall-Chum","Chum",1977,54084,379120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239824,NA,NA,NA,NA,134345,NA,NA,NA,NA,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.94731438416282
"3663","S Sound Fall-Chum","Chum",1978,105465,107106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18839,NA,NA,NA,NA,79602,NA,NA,NA,NA,8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.0154398539742358
"3664","S Sound Fall-Chum","Chum",1979,18750,233700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113463,NA,NA,NA,NA,114291,NA,NA,NA,NA,5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2.52284448912839
"3665","S Sound Fall-Chum","Chum",1980,85454,102442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14304,NA,NA,NA,NA,84392,NA,NA,NA,NA,3746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.181318565297741
"3666","S Sound Fall-Chum","Chum",1981,43268,313764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138367,NA,NA,NA,NA,165588,NA,NA,NA,NA,9809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.98122777919638
"3667","S Sound Fall-Chum","Chum",1982,31149,212998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80172,NA,NA,NA,NA,121386,NA,NA,NA,NA,11440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.92250063400455
"3668","S Sound Fall-Chum","Chum",1983,36686,237140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43965,NA,NA,NA,NA,179339,NA,NA,NA,NA,13836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.86625547313777
"3669","S Sound Fall-Chum","Chum",1984,73317,452560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145692,NA,NA,NA,NA,294672,NA,NA,NA,NA,12196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.82012784543078
"3670","S Sound Fall-Chum","Chum",1985,99351,176062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65067,NA,NA,NA,NA,95916,NA,NA,NA,NA,15080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.572177171359521
"3671","S Sound Fall-Chum","Chum",1986,89809,325908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42612,NA,NA,NA,NA,259483,NA,NA,NA,NA,23812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.28892993994607
"3672","S Sound Fall-Chum","Chum",1987,153538,144861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9958,NA,NA,NA,NA,117487,NA,NA,NA,NA,17415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,-0.0581734314330785
"3673","S Sound Fall-Chum","Chum",1988,93893,520249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83117,NA,NA,NA,NA,384438,NA,NA,NA,NA,52694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.7121517070745
"3674","S Sound Fall-Chum","Chum",1989,47908,158981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33089,NA,NA,NA,NA,111806,NA,NA,NA,NA,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.19950219313931
"3675","S Sound Fall-Chum","Chum",1990,106807,529139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172944,NA,NA,NA,NA,327750,NA,NA,NA,NA,28445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.60022768981794
"3676","S Sound Fall-Chum","Chum",1991,82943,193974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127719,NA,NA,NA,NA,63323,NA,NA,NA,NA,2932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.84957050457329
"3677","S Sound Fall-Chum","Chum",1992,138805,735924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247197,NA,NA,NA,NA,469115,NA,NA,NA,NA,19612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.6680567820489
"3678","S Sound Fall-Chum","Chum",1993,133691,133065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71540,NA,NA,NA,NA,53363,NA,NA,NA,NA,8162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,-0.00469343631742031
"3679","S Sound Fall-Chum","Chum",1994,237123,299491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35424,NA,NA,NA,NA,256441,NA,NA,NA,NA,7626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.233505373170968
"3680","S Sound Fall-Chum","Chum",1995,200592,457066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317328,NA,NA,NA,NA,137516,NA,NA,NA,NA,2222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.823554806224243
"3681","S Sound Fall-Chum","Chum",1996,329074,263613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71771,NA,NA,NA,NA,176590,NA,NA,NA,NA,15252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,-0.221800530926422
"3682","S Sound Fall-Chum","Chum",1997,69872,395768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41769,NA,NA,NA,NA,324492,NA,NA,NA,NA,29507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.73416318424322
"3683","S Sound Fall-Chum","Chum",1998,367456,951198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485950,NA,NA,NA,NA,452801,NA,NA,NA,NA,12446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.95111865917335
"3684","S Sound Fall-Chum","Chum",1999,149638,805863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288875,NA,NA,NA,NA,465646,NA,NA,NA,NA,51343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.6836947088928
"3685","S Sound Fall-Chum","Chum",2000,95136,837397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107322,NA,NA,NA,NA,681900,NA,NA,NA,NA,48175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2.17499082424562
"3686","S Sound Fall-Chum","Chum",2001,274278,370716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137434,NA,NA,NA,NA,218597,NA,NA,NA,NA,14684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.301294080240442
"3687","S Sound Fall-Chum","Chum",2002,262335,430803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108881,NA,NA,NA,NA,308702,NA,NA,NA,NA,13220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.496028596077023
"3688","S Sound Fall-Chum","Chum",2003,262203,1113891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449537,NA,NA,NA,NA,647794,NA,NA,NA,NA,16560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.44649555718686
"3689","S Sound Fall-Chum","Chum",2004,311832,469919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241882,NA,NA,NA,NA,218960,NA,NA,NA,NA,9076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.41009575817771
"3690","S Sound Fall-Chum","Chum",2005,131369,324302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127328,NA,NA,NA,NA,186408,NA,NA,NA,NA,10567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.903665023059008
"3691","S Sound Fall-Chum","Chum",2006,310561,410386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103256,NA,NA,NA,NA,288939,NA,NA,NA,NA,18191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.278717840809055
"3692","S Sound Fall-Chum","Chum",2007,328520,643504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177902,NA,NA,NA,NA,412902,NA,NA,NA,NA,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.672330524151087
"3693","S Sound Fall-Chum","Chum",2008,127068,248581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12709,NA,NA,NA,NA,209841,NA,NA,NA,NA,26031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.671046371922743
"3694","S Sound Fall-Chum","Chum",2009,136462,569175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191875,NA,NA,NA,NA,349796,NA,NA,NA,NA,27504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.42814175636867
"3695","S Sound Fall-Chum","Chum",2010,162410,581957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120937,NA,NA,NA,NA,417330,NA,NA,NA,NA,43690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1.27627255965392
"3696","S Sound Fall-Chum","Chum",2011,143589,233288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52507,NA,NA,NA,NA,170801,NA,NA,NA,NA,9980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.485318689776338
"3697","S Sound Fall-Chum","Chum",2012,150384,381450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187408,NA,NA,NA,NA,184771,NA,NA,NA,NA,9271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.930787757658293
"3698","S Sound Fall-Chum","Chum",2013,156817,349797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105623,NA,NA,NA,NA,240824,NA,NA,NA,NA,3351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.802273465811586
"3699","S Sound Fall-Chum","Chum",2014,172625,321391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207493,NA,NA,NA,NA,113338,NA,NA,NA,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.621536838692769
"3700","S Sound Fall-Chum","Chum",2015,135244,301165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239094,NA,NA,NA,NA,59379,NA,NA,NA,NA,2692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.800577732864046
"3701","S Sound Fall-Chum","Chum",2016,136253,161474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50556,NA,NA,NA,NA,108576,NA,NA,NA,NA,2342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.169830687340664
"3702","S Sound Winter-Chum","Chum",1968,27553,70080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15542,NA,NA,NA,NA,51411,NA,NA,NA,NA,3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.933526024035656
"3703","S Sound Winter-Chum","Chum",1969,20292,41947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7610,NA,NA,NA,NA,31769,NA,NA,NA,NA,2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.726180196944751
"3704","S Sound Winter-Chum","Chum",1970,34068,65156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19972,NA,NA,NA,NA,45184,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.648425867216524
"3705","S Sound Winter-Chum","Chum",1971,9937,18352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13390,NA,NA,NA,NA,4962,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.613473396137789
"3706","S Sound Winter-Chum","Chum",1972,34388,30412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9762,NA,NA,NA,NA,20169,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.122870398946007
"3707","S Sound Winter-Chum","Chum",1973,29825,66739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34048,NA,NA,NA,NA,31582,NA,NA,NA,NA,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.805442521708864
"3708","S Sound Winter-Chum","Chum",1974,34676,45413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21322,NA,NA,NA,NA,23773,NA,NA,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.269750602664735
"3709","S Sound Winter-Chum","Chum",1975,9936,47754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30533,NA,NA,NA,NA,17075,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.56989830786064
"3710","S Sound Winter-Chum","Chum",1976,23311,25340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11547,NA,NA,NA,NA,13069,NA,NA,NA,NA,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.0834588227226077
"3711","S Sound Winter-Chum","Chum",1977,23590,100120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59795,NA,NA,NA,NA,37921,NA,NA,NA,NA,2403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.44554657314399
"3712","S Sound Winter-Chum","Chum",1978,29608,37188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12968,NA,NA,NA,NA,23163,NA,NA,NA,NA,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.227941533509757
"3713","S Sound Winter-Chum","Chum",1979,22613,41419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25567,NA,NA,NA,NA,14822,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.605214750609013
"3714","S Sound Winter-Chum","Chum",1980,41015,58843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11930,NA,NA,NA,NA,44306,NA,NA,NA,NA,2607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.360935026702793
"3715","S Sound Winter-Chum","Chum",1981,31326,56758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18997,NA,NA,NA,NA,36161,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.594348191932819
"3716","S Sound Winter-Chum","Chum",1982,30573,38729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16694,NA,NA,NA,NA,20349,NA,NA,NA,NA,1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.236471406900709
"3717","S Sound Winter-Chum","Chum",1983,14013,104537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22527,NA,NA,NA,NA,77393,NA,NA,NA,NA,4617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,2.00955560553551
"3718","S Sound Winter-Chum","Chum",1984,33726,130567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50558,NA,NA,NA,NA,77175,NA,NA,NA,NA,2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.35361745172664
"3719","S Sound Winter-Chum","Chum",1985,26068,62715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12344,NA,NA,NA,NA,48019,NA,NA,NA,NA,2352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.877892145006504
"3720","S Sound Winter-Chum","Chum",1986,21826,77581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20043,NA,NA,NA,NA,52520,NA,NA,NA,NA,5017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.26822063215793
"3721","S Sound Winter-Chum","Chum",1987,73990,30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5246,NA,NA,NA,NA,23336,NA,NA,NA,NA,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.900534983731817
"3722","S Sound Winter-Chum","Chum",1988,42681,38799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10540,NA,NA,NA,NA,24398,NA,NA,NA,NA,3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.0953593832359227
"3723","S Sound Winter-Chum","Chum",1989,28185,16530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,NA,12344,NA,NA,NA,NA,3106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.533613009700605
"3724","S Sound Winter-Chum","Chum",1990,15990,127482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28684,NA,NA,NA,NA,94330,NA,NA,NA,NA,4468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,2.07601165131569
"3725","S Sound Winter-Chum","Chum",1991,30727,27465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17601,NA,NA,NA,NA,9650,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.11222928011103
"3726","S Sound Winter-Chum","Chum",1992,8093,42656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27483,NA,NA,NA,NA,15007,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,1.66216845348273
"3727","S Sound Winter-Chum","Chum",1993,22854,6420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201,NA,NA,NA,NA,3610,NA,NA,NA,NA,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-1.26970803902265
"3728","S Sound Winter-Chum","Chum",1994,86797,67391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6803,NA,NA,NA,NA,59640,NA,NA,NA,NA,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.253060581012123
"3729","S Sound Winter-Chum","Chum",1995,22606,14033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9970,NA,NA,NA,NA,4047,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.476803658999541
"3730","S Sound Winter-Chum","Chum",1996,16999,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10258,NA,NA,NA,NA,5335,NA,NA,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,-0.0497495041230022
