CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-02-F,SX,Babine-Fulton,1998,"157,127",1.00,"157,127",1.00,"157,127",1.00,"157,127","131,828",28.7%,"376,625","214,278",46.7%,"459,075",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,1999,"203,004",1.00,"203,004",1.00,"203,004",1.00,"203,004","58,056",20.4%,"266,713","76,475",26.8%,"285,132",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2000,"586,508",1.00,"586,508",1.00,"586,508",1.00,"586,508","2,360,688",68.6%,"3,249,600","2,553,826",74.2%,"3,442,737",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2001,"400,411",1.00,"400,411",1.00,"400,411",1.00,"400,411","1,703,243",70.8%,"2,165,337","1,942,233",80.8%,"2,404,328",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2002,"290,370",1.00,"290,370",1.00,"290,370",1.00,"290,370","350,722",53.0%,"641,092","371,642",56.1%,"662,012",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2003,"460,680",1.00,"460,680",1.00,"460,680",1.00,"460,680","342,046",31.0%,"1,024,935","421,210",38.1%,"1,104,099",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2004,"445,304",1.00,"445,304",1.00,"445,304",1.00,"445,304","237,217",31.1%,"682,521","316,438",41.5%,"761,742",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2005,"327,460",1.00,"327,460",1.00,"327,460",1.00,"327,460","86,383",17.0%,"413,843","181,759",35.7%,"509,219",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2006,"461,925",1.00,"461,925",1.00,"461,925",1.00,"461,925","1,063,075",56.0%,"1,747,205","1,213,974",64.0%,"1,898,104",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2007,"458,006",1.00,"458,006",1.00,"458,006",1.00,"458,006","452,727",34.7%,"1,060,614","698,449",53.5%,"1,306,336",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2008,"357,801",1.00,"357,801",1.00,"357,801",1.00,"357,801","817,285",60.7%,"1,325,254","838,971",62.3%,"1,346,939",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2009,"317,178",1.00,"317,178",1.00,"317,178",1.00,"317,178","85,535",18.6%,"425,790","118,769",25.9%,"459,023",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2010,"321,952",1.00,"321,952",1.00,"321,952",1.00,"321,952","130,449",25.3%,"491,709","153,457",29.8%,"514,717",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2011,"347,869",1.00,"347,869",1.00,"347,869",1.00,"347,869","634,198",56.3%,"1,036,424","724,689",64.3%,"1,126,915",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2012,"337,324",1.00,"337,324",1.00,"337,324",1.00,"337,324","508,403",45.5%,"1,092,559","534,352",47.8%,"1,118,508",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2013,"220,714",1.00,"220,714",1.00,"220,714",1.00,"220,714","40,032",14.8%,"260,746","49,378",18.3%,"270,092",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2014,"425,300",1.00,"425,300",1.00,"425,300",1.00,"425,300","1,149,231",43.4%,"2,263,713","1,532,826",57.9%,"2,647,308",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2015,"435,159",1.00,"435,159",1.00,"435,159",1.00,"435,159","614,662",36.7%,"1,402,963","884,880",52.9%,"1,673,181",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2016,"464,118",1.00,"464,118",1.00,"464,118",1.00,"464,118","316,278",32.6%,"780,397","505,439",52.1%,"969,557",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2017,"372,530",1.00,"372,530",1.00,"372,530",1.00,"372,530","44,705",7.5%,"576,312","67,159",11.2%,"598,766",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2018,"392,929",1.00,"392,929",1.00,"392,929",1.00,"392,929","385,499",33.1%,"1,133,883","415,289",35.7%,"1,163,673",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2019,"271,174",1.00,"271,174",1.00,"271,174",1.00,"271,174","41,723",11.2%,"312,897","101,633",27.3%,"372,807",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2020,"248,570",1.00,"248,570",1.00,"248,570",1.00,"248,570","88,795",11.8%,"675,762","168,075",22.3%,"755,041",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2021,"380,030",1.00,"380,030",1.00,"380,030",1.00,"380,030","96,837",8.2%,"856,926","419,599",35.6%,"1,179,689",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-F,SX,Babine-Fulton,2022,"383,402",1.00,"383,402",1.00,"383,402",1.00,"383,402","1,494,386",40.7%,"3,393,017","1,771,479",48.3%,"3,670,110",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1960,"112,920",1.00,"112,920",1.00,"112,920",1.00,"112,920","130,803",46.2%,"243,723","170,186",60.1%,"283,106",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1961,"467,457",1.00,"467,457",1.00,"467,457",1.00,"467,457","592,524",54.8%,"1,059,981","614,639",56.8%,"1,082,096",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1962,"354,597",1.00,"354,597",1.00,"354,597",1.00,"354,597","507,418",54.3%,"862,015","580,363",62.1%,"934,960",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1963,"193,636",1.00,"193,636",1.00,"193,636",1.00,"193,636","88,934",28.4%,"282,570","119,158",38.1%,"312,794",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1964,"396,889",1.00,"396,889",1.00,"396,889",1.00,"396,889","512,890",51.7%,"909,780","596,113",60.0%,"993,003",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1965,"313,242",1.00,"313,242",1.00,"313,242",1.00,"313,242","240,169",37.6%,"553,411","326,065",51.0%,"639,307",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1966,"243,131",1.00,"243,131",1.00,"243,131",1.00,"243,131","554,920",66.8%,"798,051","587,757",70.7%,"830,888",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1967,"296,655",1.00,"296,655",1.00,"296,655",1.00,"296,655","877,626",66.1%,"1,174,280","1,031,331",77.7%,"1,327,986",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1968,"267,415",1.00,"267,415",1.00,"267,415",1.00,"267,415","549,045",64.2%,"816,460","587,680",68.7%,"855,096",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1969,"345,342",1.00,"345,342",1.00,"345,342",1.00,"345,342","405,137",51.1%,"750,479","448,008",56.5%,"793,350",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1970,"327,830",1.00,"327,830",1.00,"327,830",1.00,"327,830","414,213",54.5%,"742,043","432,730",56.9%,"760,560",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1971,"436,876",1.00,"436,876",1.00,"436,876",1.00,"436,876","679,480",59.6%,"1,116,356","703,398",61.7%,"1,140,274",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1972,"309,504",1.00,"309,504",1.00,"309,504",1.00,"309,504","480,275",57.1%,"789,779","532,140",63.2%,"841,644",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1973,"236,140",1.00,"236,140",1.00,"236,140",1.00,"236,140","528,018",66.0%,"764,158","563,482",70.5%,"799,622",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1974,"291,444",1.00,"291,444",1.00,"291,444",1.00,"291,444","883,810",71.7%,"1,175,254","940,429",76.3%,"1,231,873",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1975,"118,485",1.00,"118,485",1.00,"118,485",1.00,"118,485","103,195",45.7%,"221,680","107,258",47.5%,"225,744",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1976,"163,137",1.00,"163,137",1.00,"163,137",1.00,"163,137","271,004",59.0%,"434,141","295,891",64.5%,"459,028",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1977,"199,711",1.00,"199,711",1.00,"199,711",1.00,"199,711","331,319",57.8%,"531,030","373,426",65.2%,"573,137",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1978,"57,402",1.00,"57,402",1.00,"57,402",1.00,"57,402","104,146",58.5%,"161,548","120,689",67.8%,"178,091",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1979,"357,449",1.00,"357,449",1.00,"357,449",1.00,"357,449","551,676",56.7%,"909,125","615,360",63.3%,"972,809",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1980,"197,031",1.00,"197,031",1.00,"197,031",1.00,"197,031","284,060",47.9%,"481,090","396,615",66.8%,"593,645",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1981,"113,332",1.00,"113,332",1.00,"113,332",1.00,"113,332","187,779",58.6%,"301,111","207,145",64.6%,"320,477",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1982,"159,595",1.00,"159,595",1.00,"159,595",1.00,"159,595","287,506",57.7%,"447,101","338,512",68.0%,"498,107",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1983,"103,027",1.00,"103,027",1.00,"103,027",1.00,"103,027","83,107",31.3%,"186,134","162,803",61.2%,"265,830",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1984,"204,447",1.00,"204,447",1.00,"204,447",1.00,"204,447","223,033",42.5%,"427,480","320,326",61.0%,"524,773",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1985,"623,637",1.00,"623,637",1.00,"623,637",1.00,"623,637","660,594",43.8%,"1,284,231","883,499",58.6%,"1,507,137",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1986,"167,437",1.00,"167,437",1.00,"167,437",1.00,"167,437","172,002",38.4%,"339,439","280,904",62.7%,"448,341",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1987,"237,400",1.00,"237,400",1.00,"237,400",1.00,"237,400","190,912",41.5%,"428,312","223,101",48.4%,"460,502",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1988,"241,974",1.00,"241,974",1.00,"241,974",1.00,"241,974","299,934",44.7%,"541,909","429,536",64.0%,"671,510",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1989,"132,563",1.00,"132,563",1.00,"132,563",1.00,"132,563","122,567",36.6%,"255,130","201,990",60.4%,"334,553",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1990,"198,864",1.00,"198,864",1.00,"198,864",1.00,"198,864","252,477",40.8%,"451,341","419,327",67.8%,"618,191",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1991,"432,582",1.00,"432,582",1.00,"432,582",1.00,"432,582","606,544",42.5%,"1,039,126","995,182",69.7%,"1,427,764",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1992,"582,914",1.00,"582,914",1.00,"582,914",1.00,"582,914","975,934",46.7%,"1,558,848","1,507,536",72.1%,"2,090,450",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1993,"595,377",1.00,"595,377",1.00,"595,377",1.00,"595,377","786,866",45.8%,"1,382,243","1,123,830",65.4%,"1,719,208",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1994,"132,299",1.00,"132,299",1.00,"132,299",1.00,"132,299","126,500",30.4%,"258,799","284,044",68.2%,"416,344",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1995,"69,506",1.00,"69,506",1.00,"69,506",1.00,"69,506","89,578",38.9%,"159,084","160,517",69.8%,"230,023",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1996,"143,305",1.00,"143,305",1.00,"143,305",1.00,"143,305","239,525",49.9%,"382,831","336,613",70.1%,"479,918",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1997,"129,975",1.00,"129,975",1.00,"129,975",1.00,"129,975","208,858",44.2%,"338,833","343,058",72.5%,"473,032",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1998,"97,880",1.00,"97,880",1.00,"97,880",1.00,"97,880","45,572",20.6%,"143,452","123,565",55.8%,"221,446",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,1999,"155,040",1.00,"155,040",1.00,"155,040",1.00,"155,040","41,666",18.2%,"196,706","73,343",32.1%,"228,382",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2000,"185,020",1.00,"185,020",1.00,"185,020",1.00,"185,020","233,690",49.7%,"418,710","284,808",60.6%,"469,827",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2001,"617,401",1.00,"617,401",1.00,"617,401",1.00,"617,401","735,129",45.4%,"1,352,530","1,003,172",61.9%,"1,620,572",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2002,"130,726",1.00,"130,726",1.00,"130,726",1.00,"130,726","133,418",48.2%,"264,145","146,358",52.8%,"277,085",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2003,"99,284",1.00,"99,284",1.00,"99,284",1.00,"99,284","42,694",25.4%,"141,978","68,618",40.9%,"167,902",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2004,"249,231",1.00,"249,231",1.00,"249,231",1.00,"249,231","130,390",27.3%,"379,621","227,740",47.7%,"476,971",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2005,"163,178",1.00,"163,178",1.00,"163,178",1.00,"163,178","37,844",14.7%,"201,022","94,774",36.7%,"257,952",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2006,"137,660",1.00,"137,660",1.00,"137,660",1.00,"137,660","103,299",39.3%,"240,960","124,994",47.6%,"262,655",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2007,"100,762",1.00,"100,762",1.00,"100,762",1.00,"100,762","67,018",23.5%,"167,780","184,627",64.7%,"285,389",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2008,"93,158",1.00,"93,158",1.00,"93,158",1.00,"93,158","120,583",52.2%,"213,741","137,938",59.7%,"231,096",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2009,"93,791",1.00,"93,791",1.00,"93,791",1.00,"93,791","22,406",16.2%,"116,197","44,720",32.3%,"138,511",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2010,"74,126",1.00,"74,126",1.00,"74,126",1.00,"74,126","24,882",22.4%,"99,008","36,820",33.2%,"110,945",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2011,"152,998",1.00,"152,998",1.00,"152,998",1.00,"152,998","101,912",34.9%,"254,910","139,363",47.7%,"292,362",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2012,"112,218",1.00,"112,218",1.00,"112,218",1.00,"112,218","60,214",32.0%,"172,432","76,129",40.4%,"188,347",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2013,"39,602",1.00,"39,602",1.00,"39,602",1.00,"39,602","7,001",13.7%,"46,602","11,330",22.2%,"50,931",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2014,"133,779",1.00,"133,779",1.00,"133,779",1.00,"133,779","36,960",15.6%,"170,759","103,399",43.6%,"237,198",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2015,"140,168",1.00,"140,168",1.00,"140,168",1.00,"140,168","21,794",10.0%,"161,962","77,027",35.5%,"217,195",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2016,"164,716",1.00,"164,716",1.00,"164,716",1.00,"164,716","63,107",19.1%,"227,823","164,841",50.0%,"329,557",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2017,"84,732",1.00,"84,732",1.00,"84,732",1.00,"84,732","6,901",6.2%,"91,633","27,262",24.3%,"111,993",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2018,"192,388",1.00,"192,388",1.00,"192,388",1.00,"192,388","36,184",13.3%,"228,572","79,236",29.2%,"271,624",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2019,"85,919",1.00,"85,919",1.00,"85,919",1.00,"85,919","12,966",8.1%,"98,885","75,079",46.6%,"160,998",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2020,"47,770",1.00,"47,770",1.00,"47,770",1.00,"47,770","6,928",10.2%,"54,698","20,136",29.7%,"67,906",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2021,"31,758",1.00,"31,758",1.00,"31,758",1.00,"31,758","3,772",5.2%,"35,530","41,034",56.4%,"72,792",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-LW,SX,Babine-Late-Wild,2022,"38,249",1.00,"38,249",1.00,"38,249",1.00,"38,249","10,739",16.9%,"48,988","25,331",39.8%,"63,580",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1960,"12,298",1.00,"12,298",1.00,"12,298",1.00,"12,298","11,708",42.5%,"24,007","15,234",55.3%,"27,532",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1961,"33,657",1.00,"33,657",1.00,"33,657",1.00,"33,657","35,548",50.4%,"69,205","36,875",52.3%,"70,532",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1962,"16,828",1.00,"16,828",1.00,"16,828",1.00,"16,828","19,610",50.0%,"36,438","22,430",57.1%,"39,257",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1963,"56,280",1.00,"56,280",1.00,"56,280",1.00,"56,280","22,682",26.2%,"78,962","30,390",35.1%,"86,670",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1964,"35,960",1.00,"35,960",1.00,"35,960",1.00,"35,960","38,207",47.5%,"74,166","44,406",55.3%,"80,366",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1965,"11,094",1.00,"11,094",1.00,"11,094",1.00,"11,094","7,230",34.6%,"18,324","9,816",46.9%,"20,910",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1966,"15,196",1.00,"15,196",1.00,"15,196",1.00,"15,196","26,773",61.5%,"41,969","28,358",65.1%,"43,553",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1967,"24,201",1.00,"24,201",1.00,"24,201",1.00,"24,201","51,621",60.8%,"75,821","60,661",71.5%,"84,862",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1968,"55,410",1.00,"55,410",1.00,"55,410",1.00,"55,410","89,130",59.1%,"144,540","95,401",63.3%,"150,812",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1969,"32,575",1.00,"32,575",1.00,"32,575",1.00,"32,575","31,884",47.0%,"64,459","35,258",52.0%,"67,833",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1970,"7,423",1.00,"7,423",1.00,"7,423",1.00,"7,423","7,812",50.1%,"15,234","8,161",52.4%,"15,584",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1971,"8,381",1.00,"8,381",1.00,"8,381",1.00,"8,381","10,636",54.8%,"19,017","11,010",56.8%,"19,392",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1972,"10,277",1.00,"10,277",1.00,"10,277",1.00,"10,277","12,912",52.5%,"23,189","14,307",58.2%,"24,583",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1973,"32,179",1.00,"32,179",1.00,"32,179",1.00,"32,179","55,660",60.8%,"87,839","59,399",64.9%,"91,577",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1974,"38,189",1.00,"38,189",1.00,"38,189",1.00,"38,189","84,817",66.0%,"123,006","90,251",70.3%,"128,440",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1975,"28,686",1.00,"28,686",1.00,"28,686",1.00,"28,686","21,451",42.1%,"50,137","22,296",43.7%,"50,982",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1976,"8,022",1.00,"8,022",1.00,"8,022",1.00,"8,022","10,718",54.3%,"18,740","11,703",59.3%,"19,724",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1977,"15,573",1.00,"15,573",1.00,"15,573",1.00,"15,573","20,700",53.2%,"36,274","23,331",60.0%,"38,904",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1978,"3,931",1.00,"3,931",1.00,"3,931",1.00,"3,931","5,623",53.8%,"9,554","6,517",62.4%,"10,447",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1979,"21,765",1.00,"21,765",1.00,"21,765",1.00,"21,765","27,195",52.2%,"48,960","30,334",58.2%,"52,099",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1980,"11,166",1.00,"11,166",1.00,"11,166",1.00,"11,166","12,771",44.0%,"23,937","17,832",61.5%,"28,997",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1981,"7,178",1.00,"7,178",1.00,"7,178",1.00,"7,178","9,557",53.9%,"16,734","10,542",59.5%,"17,720",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1982,"4,827",1.00,"4,827",1.00,"4,827",1.00,"4,827","8,268",58.3%,"13,095","9,356",66.0%,"14,183",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1983,"8,904",1.00,"8,904",1.00,"8,904",1.00,"8,904","6,596",34.1%,"15,499","10,427",53.9%,"19,331",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
SX_L-21-02-MW,SX,Babine-Mid-Wild,1984,"8,065",1.00,"8,065",1.00,"8,065",1.00,"8,065","7,695",43.3%,"15,760","9,712",54.6%,"17,777",5.00,5.00,5.00,,,[INPUT Sockeye Babine CUs],04
